game_id,season,date,home_team,away_team,home_conf,away_conf,home_win,home_pts,home_fgm,home_fga,home_fg_pct,home_fg3m,home_fg3a,home_fg3_pct,home_ftm,home_fta,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pace,home_off_rating,home_def_rating,away_pts,away_fgm,away_fga,away_fg_pct,away_fg3m,away_fg3a,away_fg3_pct,away_ftm,away_fta,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_stl,away_blk,away_tov,away_pf,away_pace,away_off_rating,away_def_rating
2019_1086,2019-20,2020-03-12,MEM,DEN,West,West,0,92,33,81,0.407,12,29,0.414,14,19,0.737,10,29,39,23,7,3,10,18,98.5,106.9,113.6,104,39,94,0.415,12,35,0.343,14,19,0.737,9,32,41,29,5,4,16,18,98.5,108.5,102.4
2019_1087,2019-20,2020-03-12,MIL,SAS,East,West,1,99,41,82,0.5,7,26,0.269,10,14,0.714,8,30,38,20,8,4,16,22,98.7,107.5,116.1,85,32,80,0.4,14,40,0.35,8,10,0.667,9,31,40,21,6,6,13,17,100.3,115.7,106.3
2019_1088,2019-20,2020-03-12,LAL,OKC,West,West,0,111,44,93,0.473,13,37,0.351,10,15,0.667,11,39,50,24,10,7,11,23,106.4,117.7,112.9,118,42,78,0.538,11,31,0.355,23,31,0.742,8,34,42,24,9,3,11,19,101.9,112.8,110.8
2019_1089,2019-20,2020-03-12,DEN,CHI,West,East,1,105,40,84,0.476,10,26,0.385,15,19,0.789,12,31,43,27,4,2,12,19,96.1,109.6,105.6,94,33,87,0.379,13,35,0.371,15,20,0.75,14,33,47,17,4,7,12,22,102.9,101.7,114.8
2019_1090,2019-20,2020-03-13,NYK,WAS,East,East,0,102,38,90,0.422,14,38,0.368,12,14,0.857,9,30,39,31,4,4,13,18,98.8,114.4,102.7,104,38,86,0.442,11,35,0.314,17,21,0.81,11,30,41,23,6,6,14,15,101.6,105.2,113.2
2019_1091,2019-20,2020-03-13,LAL,SAS,West,West,0,107,39,86,0.453,12,37,0.324,17,22,0.773,7,37,44,19,9,7,15,16,101.2,110.7,110.5,121,40,91,0.44,11,29,0.379,16,22,0.727,10,32,42,27,7,5,13,14,102.6,121.6,108.6
2019_1092,2019-20,2020-03-13,DEN,GSW,West,West,1,109,41,92,0.446,14,36,0.389,13,17,0.765,11,32,43,28,5,7,12,18,95.5,106.4,108.5,92,37,82,0.451,14,40,0.35,8,10,0.667,12,29,41,24,5,6,11,22,95.6,105.6,107.3
2019_1093,2019-20,2020-03-13,HOU,DEN,West,West,1,117,43,83,0.518,18,52,0.346,13,17,0.765,6,32,38,31,7,2,14,14,97.8,102.6,110.8,111,40,82,0.488,16,45,0.356,15,20,0.75,8,29,37,27,8,4,14,18,94.4,113.7,107.4
2019_1094,2019-20,2020-03-13,UTA,NOP,West,West,0,112,43,93,0.462,16,44,0.364,10,14,0.714,7,32,39,20,8,6,10,15,96.4,101.1,107.9,117,40,94,0.426,16,41,0.39,21,26,0.808,7,34,41,30,6,4,15,15,104.9,105.1,110.1
2019_1095,2019-20,2020-03-13,DEN,MIL,West,East,0,109,40,92,0.435,11,31,0.355,18,23,0.783,10,36,46,17,7,2,9,16,101.0,105.1,113.4,122,47,95,0.495,9,31,0.29,19,25,0.76,9,30,39,25,9,3,15,20,94.1,108.7,104.5
2019_1096,2019-20,2020-03-13,UTA,GSW,West,West,0,96,35,82,0.427,13,41,0.317,13,17,0.765,14,37,51,26,9,5,15,22,98.0,106.1,108.9,104,41,89,0.461,11,32,0.344,11,15,0.733,10,37,47,26,6,4,15,17,101.0,109.9,108.5
2019_1097,2019-20,2020-03-14,PHX,MIA,West,East,1,100,37,85,0.435,14,40,0.35,12,14,0.857,10,37,47,24,7,5,12,17,100.5,115.9,116.5,89,34,80,0.425,14,37,0.378,8,10,0.778,8,33,41,30,10,4,17,20,106.6,110.8,104.9
2019_1098,2019-20,2020-03-14,CHI,GSW,East,West,0,96,36,82,0.439,9,28,0.321,15,20,0.75,12,36,48,24,4,1,12,17,108.0,106.1,117.9,113,38,87,0.437,14,39,0.359,23,31,0.742,14,36,50,27,3,1,9,20,98.2,116.6,106.6
2019_1099,2019-20,2020-03-14,POR,ATL,West,East,1,116,41,93,0.441,14,39,0.359,20,26,0.769,10,32,42,25,6,3,15,16,102.3,111.0,111.3,110,43,96,0.448,12,41,0.293,12,16,0.75,7,35,42,26,7,8,15,21,99.9,108.4,107.0
2019_1100,2019-20,2020-03-14,NYK,ATL,East,East,1,118,43,89,0.483,14,41,0.341,18,25,0.72,14,33,47,23,6,5,8,22,101.5,109.3,115.8,111,43,90,0.478,10,34,0.294,15,19,0.789,15,29,44,22,4,4,12,16,98.2,115.1,106.3
2019_1101,2019-20,2020-03-14,CLE,UTA,East,West,0,115,40,92,0.435,12,38,0.316,23,33,0.697,9,30,39,28,8,3,9,18,105.0,117.4,106.8,117,40,91,0.44,17,50,0.34,20,25,0.8,9,34,43,21,7,7,18,22,97.9,105.4,121.2
2019_1102,2019-20,2020-03-14,OKC,DET,West,East,0,109,41,79,0.519,14,35,0.4,13,20,0.65,9,28,37,29,7,6,13,16,102.7,115.1,113.2,118,42,89,0.472,12,37,0.324,22,28,0.786,10,32,42,25,7,3,15,23,102.0,109.9,106.5
2019_1103,2019-20,2020-03-14,MIL,OKC,East,West,0,100,36,84,0.429,14,42,0.333,14,18,0.778,6,32,38,17,5,4,11,18,105.1,108.6,117.9,102,38,85,0.447,14,40,0.35,12,16,0.75,6,31,37,28,8,6,13,15,93.8,110.0,112.0
2019_1104,2019-20,2020-03-14,ATL,HOU,East,West,1,118,44,86,0.512,17,41,0.415,13,16,0.812,8,38,46,26,8,6,14,21,96.3,113.0,110.4,100,40,86,0.465,12,30,0.4,8,11,0.727,11,34,45,23,9,3,18,19,96.9,110.6,112.6
2019_1105,2019-20,2020-03-15,MIA,GSW,East,West,0,103,38,90,0.422,11,40,0.275,16,21,0.762,6,39,45,25,6,5,21,17,99.3,113.4,108.7,113,40,87,0.46,12,43,0.279,21,30,0.7,10,34,44,24,7,5,15,19,102.0,106.5,111.8
2019_1106,2019-20,2020-03-15,CHA,MEM,East,West,1,123,46,93,0.495,11,31,0.355,20,24,0.833,11,32,43,23,2,4,12,18,102.1,110.8,107.9,120,47,99,0.475,13,38,0.342,13,19,0.684,10,36,46,21,3,5,16,22,97.7,113.1,102.1
2019_1107,2019-20,2020-03-15,MIN,MIL,West,East,1,113,39,81,0.481,9,31,0.29,26,31,0.839,10,32,42,29,4,6,19,21,99.5,104.4,102.5,100,35,83,0.422,14,42,0.333,16,21,0.762,5,33,38,24,10,6,10,18,96.5,114.8,113.4
2019_1108,2019-20,2020-03-15,TOR,MIA,East,East,0,113,40,90,0.444,10,34,0.294,23,29,0.793,7,36,43,28,9,5,14,17,103.1,105.1,116.5,119,42,92,0.457,12,41,0.293,23,31,0.742,12,33,45,32,8,7,13,16,104.0,112.0,114.3
2019_1109,2019-20,2020-03-15,CHA,ATL,East,East,1,113,42,81,0.519,11,36,0.306,18,23,0.783,9,32,41,30,8,4,14,17,100.9,111.2,106.5,106,38,83,0.458,11,28,0.393,19,25,0.76,9,33,42,31,6,3,11,22,102.9,118.3,115.1
2019_1110,2019-20,2020-03-15,ORL,DAL,East,West,1,116,41,91,0.451,12,38,0.316,22,28,0.786,15,36,51,24,5,2,13,19,97.1,115.5,106.9,113,39,97,0.402,14,43,0.326,21,26,0.808,9,30,39,19,5,1,13,21,104.8,104.2,117.2
2019_1111,2019-20,2020-03-15,DEN,PHX,West,West,1,113,43,89,0.483,10,29,0.345,17,23,0.739,11,36,47,23,5,8,16,20,100.7,110.3,105.9,108,37,83,0.446,17,40,0.425,17,23,0.739,9,37,46,30,9,6,19,20,98.0,107.8,112.2
2019_1112,2019-20,2020-03-15,IND,CHI,East,East,1,107,39,91,0.429,9,29,0.31,20,27,0.741,11,32,43,28,7,4,18,24,102.3,103.1,112.7,87,34,80,0.425,9,32,0.281,10,14,0.714,9,35,44,25,6,4,15,20,104.0,106.3,107.3
2019_1113,2019-20,2020-03-16,DEN,ATL,West,East,0,106,39,91,0.429,10,31,0.323,18,25,0.72,11,38,49,22,5,3,13,22,101.7,107.9,115.8,114,39,83,0.47,13,41,0.317,23,31,0.742,11,40,51,28,8,4,15,18,103.0,113.1,102.9
2019_1114,2019-20,2020-03-16,ORL,OKC,East,West,0,98,38,86,0.442,9,26,0.346,13,19,0.684,8,35,43,18,7,6,12,24,103.4,107.8,110.8,122,47,90,0.522,16,39,0.41,12,16,0.75,10,38,48,18,13,4,16,19,103.2,115.5,106.9
2019_1115,2019-20,2020-03-16,BOS,MIA,East,East,1,119,43,89,0.483,14,38,0.368,19,23,0.826,10,32,42,28,2,5,17,22,97.6,120.9,106.1,108,41,94,0.436,11,37,0.297,15,21,0.714,11,29,40,24,6,3,17,16,95.2,115.1,110.0
2019_1116,2019-20,2020-03-16,CHI,PHI,East,East,1,108,41,87,0.471,16,45,0.356,10,14,0.714,8,35,43,32,5,6,16,21,98.4,109.5,114.1,97,37,88,0.42,15,43,0.349,8,12,0.667,8,31,39,23,7,6,18,26,100.8,118.9,113.8
2019_1117,2019-20,2020-03-16,GSW,MIN,West,West,0,103,37,80,0.463,12,29,0.414,17,23,0.739,8,33,41,22,6,1,11,16,105.1,113.8,104.6,104,35,88,0.398,16,41,0.39,18,25,0.72,11,34,45,17,9,3,15,20,101.6,112.0,112.4
2019_1118,2019-20,2020-03-16,BKN,POR,East,West,1,111,42,85,0.494,12,33,0.364,15,21,0.714,13,30,43,26,2,5,18,19,104.0,103.8,109.2,101,37,85,0.435,13,38,0.342,14,19,0.737,6,30,36,27,5,3,9,21,100.6,114.5,114.3
2019_1119,2019-20,2020-03-16,BKN,LAC,East,West,0,111,38,88,0.432,15,38,0.395,20,26,0.769,8,30,38,17,8,4,14,27,102.9,111.9,109.5,118,42,91,0.462,11,32,0.344,23,27,0.852,6,30,36,23,7,7,18,13,104.8,107.6,111.1
2019_1120,2019-20,2020-03-17,UTA,POR,West,West,1,114,44,88,0.5,10,29,0.345,16,19,0.842,7,34,41,18,10,7,12,17,98.7,100.2,106.7,111,39,94,0.415,11,30,0.367,22,30,0.733,11,32,43,28,5,5,17,15,100.8,104.4,114.2
2019_1121,2019-20,2020-03-17,LAL,MIN,West,West,1,111,39,85,0.459,10,27,0.37,23,31,0.742,9,38,47,18,8,7,11,18,101.8,112.6,111.6,109,42,93,0.452,15,44,0.341,10,14,0.714,7,36,43,22,7,5,11,20,104.0,107.5,113.8
2019_1122,2019-20,2020-03-17,PHI,ORL,East,East,1,111,41,89,0.461,15,42,0.357,14,18,0.778,7,35,42,25,7,4,11,17,102.8,112.0,112.4,85,32,81,0.395,10,28,0.357,10,13,0.769,7,34,41,23,5,2,8,16,103.2,117.1,112.1
2019_1123,2019-20,2020-03-17,GSW,SAC,West,West,0,106,39,85,0.459,11,34,0.324,17,24,0.708,3,32,35,31,4,3,11,15,106.7,116.5,107.2,113,38,87,0.437,12,36,0.333,18,23,0.783,6,34,40,24,6,7,14,21,104.5,104.8,107.5
2019_1124,2019-20,2020-03-17,MEM,UTA,West,West,1,120,41,92,0.446,18,47,0.383,20,26,0.769,12,36,48,16,5,3,11,19,101.0,102.6,112.2,93,35,82,0.427,11,35,0.314,12,16,0.75,8,36,44,18,9,5,15,20,101.5,109.8,114.9
2019_1125,2019-20,2020-03-17,LAC,PHX,West,West,0,105,39,90,0.433,14,43,0.326,13,18,0.722,8,35,43,24,8,4,13,18,99.8,108.3,110.7,111,39,87,0.448,12,35,0.343,21,26,0.808,11,37,48,25,10,6,11,22,102.5,109.9,109.4
2019_1126,2019-20,2020-03-17,GSW,LAC,West,West,0,102,36,79,0.456,15,43,0.349,15,20,0.75,13,36,49,25,9,6,11,18,94.4,116.1,107.7,108,38,84,0.452,14,40,0.35,18,22,0.818,9,34,43,25,9,5,14,26,104.3,110.1,119.4
2019_1127,2019-20,2020-03-17,CHI,ORL,East,East,0,100,39,87,0.448,9,28,0.321,13,17,0.765,7,35,42,27,6,3,13,18,99.7,111.7,105.8,102,38,87,0.437,16,37,0.432,10,14,0.714,10,32,42,26,4,4,6,19,97.1,108.4,110.7
2019_1128,2019-20,2020-03-18,DET,NOP,East,West,1,107,39,87,0.448,12,35,0.343,17,22,0.773,8,37,45,25,7,6,6,12,96.3,118.6,107.5,104,39,90,0.433,10,41,0.244,16,20,0.8,8,33,41,23,8,3,13,21,101.2,104.2,123.7
2019_1129,2019-20,2020-03-18,BKN,OKC,East,West,0,108,42,92,0.457,9,31,0.29,15,22,0.682,11,31,42,19,10,4,15,21,102.2,107.9,113.0,121,40,99,0.404,13,36,0.361,15,21,0.714,5,29,34,29,7,2,17,25,104.4,111.7,106.0
2019_1130,2019-20,2020-03-18,MIA,LAC,East,West,1,118,41,92,0.446,12,36,0.333,24,33,0.727,8,35,43,21,8,5,11,18,97.4,108.3,114.8,116,43,92,0.467,15,38,0.395,15,21,0.714,10,33,43,30,6,7,10,19,97.5,111.4,111.3
2019_1131,2019-20,2020-03-18,ORL,SAC,East,West,1,118,42,92,0.457,11,36,0.306,23,28,0.821,6,38,44,19,7,4,12,23,99.1,109.4,111.5,109,39,91,0.429,13,38,0.342,18,26,0.692,11,37,48,22,8,2,11,21,102.2,97.6,120.2
2019_1132,2019-20,2020-03-18,DET,SAC,East,West,0,103,36,78,0.462,16,40,0.4,15,20,0.75,10,35,45,24,7,5,14,21,101.4,115.1,103.2,113,38,92,0.413,14,40,0.35,13,18,0.722,10,33,43,21,8,2,15,18,102.4,105.0,118.8
2019_1133,2019-20,2020-03-18,MIL,ORL,East,East,0,106,35,90,0.389,12,31,0.387,24,31,0.774,13,31,44,22,8,3,9,22,96.1,114.7,113.0,111,43,91,0.473,15,41,0.366,10,14,0.714,12,35,47,24,4,3,13,17,97.8,101.8,114.7
2019_1134,2019-20,2020-03-18,SAS,IND,West,East,1,108,39,85,0.459,13,40,0.325,17,23,0.739,9,29,38,26,8,6,8,22,96.9,115.7,110.5,101,36,82,0.439,12,35,0.343,17,21,0.81,9,37,46,15,10,2,17,22,102.2,111.1,114.1
2019_1135,2019-20,2020-03-18,NOP,POR,West,West,0,102,37,85,0.435,11,33,0.333,17,23,0.739,7,31,38,32,5,3,10,22,96.8,110.3,107.9,106,38,82,0.463,14,39,0.359,16,20,0.8,9,34,43,24,6,3,15,13,102.9,109.2,114.3
2019_1136,2019-20,2020-03-19,LAL,GSW,West,West,0,113,42,90,0.467,13,34,0.382,16,23,0.696,8,29,37,24,6,4,19,15,98.1,112.1,102.5,118,41,86,0.477,14,36,0.389,22,27,0.815,8,34,42,21,8,5,9,21,94.3,116.1,113.8
2019_1137,2019-20,2020-03-19,DAL,MIA,West,East,0,100,38,89,0.427,12,40,0.3,12,16,0.75,3,31,34,23,10,4,20,15,101.3,109.3,112.4,105,42,87,0.483,12,29,0.414,9,12,0.75,7,35,42,22,10,5,12,16,101.4,111.9,105.0
2019_1138,2019-20,2020-03-19,LAL,ATL,West,East,1,116,43,89,0.483,11,32,0.344,19,25,0.76,5,38,43,29,4,4,18,21,101.2,115.9,105.7,95,37,91,0.407,12,39,0.308,9,12,0.75,14,38,52,22,7,4,8,18,95.7,102.1,104.8
2019_1139,2019-20,2020-03-19,MIA,SAC,East,West,0,114,39,85,0.459,16,43,0.372,20,29,0.69,8,33,41,30,7,3,13,21,101.9,105.8,111.4,125,45,93,0.484,13,42,0.31,22,27,0.815,7,32,39,28,9,4,11,23,99.1,107.7,114.6
2019_1140,2019-20,2020-03-19,BOS,CHI,East,East,1,103,36,82,0.439,15,39,0.385,16,22,0.727,12,30,42,22,9,3,8,17,101.7,114.2,102.8,100,37,80,0.463,11,30,0.367,15,20,0.75,5,36,41,30,10,5,8,18,103.3,111.1,107.7
2019_1141,2019-20,2020-03-19,MIA,PHX,East,West,0,112,44,91,0.484,9,33,0.273,15,19,0.789,7,31,38,20,6,5,15,16,100.8,111.1,104.2,120,44,94,0.468,13,46,0.283,19,23,0.826,11,27,38,16,11,4,15,16,103.0,115.5,108.1
2019_1142,2019-20,2020-03-19,WAS,CHA,East,East,0,113,40,91,0.44,14,42,0.333,19,23,0.826,10,36,46,16,7,5,11,19,98.3,108.1,116.0,119,41,88,0.466,12,46,0.261,25,32,0.781,6,30,36,28,9,5,11,20,99.1,106.1,104.4
2019_1143,2019-20,2020-03-20,PHX,SAS,West,West,0,105,39,77,0.506,13,32,0.406,14,19,0.737,4,39,43,29,5,6,16,20,98.1,111.0,106.4,112,41,83,0.494,16,45,0.356,14,19,0.737,10,35,45,26,6,6,13,21,100.5,113.1,105.2
2019_1144,2019-20,2020-03-20,DAL,CHI,West,East,1,107,38,79,0.481,13,37,0.351,18,24,0.75,3,32,34,23,7,5,13,22,93.7,106.2,114.1,104,35,76,0.461,17,39,0.436,17,22,0.773,8,37,45,26,9,5,16,24,99.1,108.3,116.4
2019_1145,2019-20,2020-03-20,LAC,SAS,West,West,1,118,44,95,0.463,12,28,0.429,18,24,0.75,9,27,36,21,5,5,13,23,101.8,106.4,109.1,117,42,86,0.488,13,37,0.351,20,25,0.8,10,32,42,25,4,2,11,22,93.5,122.2,111.6
2019_1146,2019-20,2020-03-20,PHX,SAC,West,West,0,111,40,82,0.488,10,31,0.323,21,28,0.75,11,27,38,24,8,5,16,18,100.4,115.9,111.1,113,38,90,0.422,14,38,0.368,23,26,0.885,10,33,43,21,8,4,12,17,103.4,102.5,115.1
2019_1147,2019-20,2020-03-20,TOR,PHI,East,East,1,120,37,86,0.43,12,37,0.324,21,28,0.75,14,36,50,28,10,5,16,20,103.8,113.8,115.7,107,43,91,0.473,13,39,0.333,8,10,0.8,8,40,48,26,10,3,17,22,97.6,108.1,108.6
2019_1148,2019-20,2020-03-20,NYK,GSW,East,West,0,117,40,85,0.471,16,44,0.364,21,28,0.75,15,37,52,29,8,5,9,15,97.9,115.6,105.3,118,43,95,0.453,12,38,0.316,20,23,0.87,12,32,44,21,8,4,11,25,102.0,110.4,113.3
2019_1149,2019-20,2020-03-20,BOS,NYK,East,East,0,118,38,85,0.447,16,45,0.356,26,32,0.812,9,30,39,21,8,8,11,18,94.1,116.9,115.9,122,44,95,0.463,12,33,0.364,22,27,0.815,12,26,38,27,9,6,14,20,102.0,111.0,108.6
2019_1150,2019-20,2020-03-20,ATL,DAL,East,West,1,125,44,91,0.484,13,34,0.382,24,31,0.774,11,32,43,23,8,3,11,19,99.1,107.9,104.9,103,34,88,0.386,12,42,0.286,23,29,0.793,11,32,43,26,7,3,16,17,100.6,103.4,114.1
2019_1151,2019-20,2020-03-21,BOS,DAL,East,West,1,115,43,91,0.473,12,34,0.353,17,21,0.81,8,32,40,28,10,4,15,23,107.0,110.9,98.7,111,42,89,0.472,11,35,0.314,16,21,0.762,15,35,50,26,7,5,16,19,97.2,104.7,108.0
2019_1152,2019-20,2020-03-21,BKN,DAL,East,West,1,112,39,98,0.398,13,42,0.31,21,26,0.808,7,36,43,22,6,2,18,19,104.2,104.0,115.1,107,40,83,0.482,12,38,0.316,15,20,0.75,5,36,41,22,7,5,18,20,96.8,107.1,111.9
2019_1153,2019-20,2020-03-21,ATL,GSW,East,West,1,116,43,90,0.478,12,37,0.324,18,23,0.783,9,36,45,27,3,4,15,20,96.7,110.1,109.3,102,38,89,0.427,15,41,0.366,11,15,0.733,16,33,49,23,5,3,11,26,102.8,111.1,112.8
2019_1154,2019-20,2020-03-21,IND,MIL,East,East,0,107,37,90,0.411,14,40,0.35,19,23,0.826,9,31,40,17,6,3,8,22,101.1,100.7,112.5,122,46,91,0.505,14,38,0.368,16,22,0.727,11,33,44,24,6,4,15,21,101.5,108.6,104.8
2019_1155,2019-20,2020-03-21,NOP,ATL,West,East,1,112,44,95,0.463,13,35,0.371,11,15,0.733,17,31,48,22,7,3,12,20,97.8,106.2,110.1,106,36,89,0.404,18,45,0.4,16,23,0.696,6,30,36,22,8,4,14,21,104.8,111.8,111.9
2019_1156,2019-20,2020-03-21,NOP,MIN,West,West,1,118,43,91,0.473,13,41,0.317,19,23,0.826,11,28,39,23,6,2,19,15,103.9,102.9,108.0,110,39,90,0.433,12,34,0.353,20,25,0.8,7,29,36,28,9,8,23,25,99.7,117.1,102.5
2019_1157,2019-20,2020-03-21,NYK,POR,East,West,1,115,43,87,0.494,12,34,0.353,17,22,0.773,11,31,42,15,6,5,15,18,96.9,112.2,109.5,94,32,82,0.39,15,43,0.349,15,20,0.75,11,40,51,29,8,8,14,23,100.9,108.7,110.3
2019_1158,2019-20,2020-03-22,BKN,MIL,East,East,1,111,41,89,0.461,15,43,0.349,14,19,0.737,13,36,49,23,5,4,14,19,98.4,107.5,114.4,107,41,87,0.471,11,32,0.344,14,19,0.737,9,35,44,24,12,6,15,19,97.8,112.5,107.0
2019_1159,2019-20,2020-03-22,BOS,LAC,East,West,1,116,43,93,0.462,14,42,0.333,16,21,0.762,9,36,45,24,8,8,14,23,98.5,118.1,99.6,106,36,82,0.439,14,47,0.298,20,27,0.741,11,36,47,27,5,6,12,15,102.7,99.5,113.3
2019_1160,2019-20,2020-03-22,DAL,TOR,West,East,1,97,37,88,0.42,12,34,0.353,11,15,0.733,9,33,42,19,10,3,10,23,97.1,103.7,115.1,92,37,84,0.44,11,37,0.297,8,10,0.778,6,29,35,29,6,5,16,22,100.9,107.9,106.1
2019_1161,2019-20,2020-03-22,TOR,ORL,East,East,1,108,41,88,0.466,12,34,0.353,14,19,0.737,6,35,41,15,9,7,12,22,101.5,107.6,104.7,92,34,85,0.4,10,38,0.263,14,20,0.7,9,34,43,30,7,4,10,17,98.8,109.5,108.0
2019_1162,2019-20,2020-03-22,BOS,GSW,East,West,1,105,41,96,0.427,11,36,0.306,12,16,0.75,12,35,47,28,5,5,14,15,103.5,115.9,103.7,104,33,77,0.429,17,44,0.386,21,29,0.724,12,37,49,30,6,4,13,20,93.7,110.3,108.3
2019_1163,2019-20,2020-03-22,SAC,ATL,West,East,1,116,40,88,0.455,16,43,0.372,20,26,0.769,10,36,46,15,8,1,13,22,96.1,103.3,118.0,97,33,77,0.429,15,43,0.349,16,21,0.762,6,36,42,23,7,3,15,19,99.5,109.6,108.5
2019_1164,2019-20,2020-03-22,HOU,SAC,West,West,0,102,37,86,0.43,13,32,0.406,15,22,0.682,9,36,45,18,8,4,8,18,100.8,110.8,105.6,111,41,89,0.461,13,33,0.394,16,21,0.762,9,35,44,24,6,6,14,22,99.3,99.2,112.0
2019_1165,2019-20,2020-03-22,NYK,GSW,East,West,0,104,40,83,0.482,11,40,0.275,13,16,0.812,7,33,40,25,7,2,14,11,104.1,110.9,106.6,114,42,83,0.506,13,39,0.333,17,25,0.68,10,30,40,28,6,1,9,19,98.0,108.7,104.5
2019_1166,2019-20,2020-03-23,DET,UTA,East,West,1,120,43,95,0.453,9,38,0.237,25,35,0.714,10,28,38,28,6,5,11,21,101.0,111.1,94.8,111,38,90,0.422,12,37,0.324,23,31,0.742,13,30,43,30,9,4,14,20,103.1,99.4,123.7
2019_1167,2019-20,2020-03-23,DAL,SAS,West,West,1,106,39,85,0.459,10,31,0.323,18,24,0.75,9,37,46,28,6,5,11,20,100.0,108.6,114.6,99,34,87,0.391,16,43,0.372,15,19,0.789,8,25,33,27,4,2,10,20,100.7,113.2,104.7
2019_1168,2019-20,2020-03-23,WAS,SAS,East,West,1,117,43,94,0.457,13,38,0.342,18,24,0.75,10,35,45,19,7,2,14,18,100.5,108.5,111.3,105,40,91,0.44,13,35,0.371,12,16,0.75,7,28,35,31,7,3,6,20,102.4,107.6,105.2
2019_1169,2019-20,2020-03-23,BOS,UTA,East,West,0,110,41,96,0.427,11,30,0.367,17,20,0.85,13,38,51,28,8,4,15,18,95.3,111.4,104.6,115,43,93,0.462,12,43,0.279,17,24,0.708,11,31,42,21,9,5,12,15,99.6,99.5,113.6
2019_1170,2019-20,2020-03-23,BKN,UTA,East,West,0,105,36,82,0.439,12,38,0.316,21,27,0.778,7,30,37,30,9,4,15,19,97.4,107.0,105.1,125,40,94,0.426,15,38,0.395,30,38,0.789,10,36,46,27,8,3,15,20,102.0,105.8,103.9
2019_1171,2019-20,2020-03-23,CLE,MEM,East,West,1,115,40,83,0.482,13,33,0.394,22,28,0.786,8,35,43,22,5,4,13,18,95.6,115.3,102.2,95,36,80,0.45,10,33,0.303,13,17,0.765,11,34,45,27,7,5,11,21,99.2,104.7,113.4
2019_1172,2019-20,2020-03-23,LAL,POR,West,West,0,104,38,84,0.452,13,47,0.277,15,19,0.789,8,34,42,25,9,4,8,25,99.6,116.6,105.7,112,41,92,0.446,10,33,0.303,20,27,0.741,11,36,47,23,7,5,16,17,99.6,108.3,111.7
2019_1173,2019-20,2020-03-23,PHI,GSW,East,West,0,105,36,81,0.444,12,39,0.308,21,30,0.7,7,31,38,22,8,5,11,26,99.4,113.0,110.2,111,41,88,0.466,13,36,0.361,16,22,0.727,14,34,48,24,5,3,14,18,102.3,111.2,113.4
2019_1174,2019-20,2020-03-24,NOP,SAC,West,West,0,94,34,86,0.395,11,34,0.324,15,21,0.714,5,32,37,28,6,7,12,20,97.8,110.5,115.1,118,45,93,0.484,11,32,0.344,17,22,0.773,9,36,45,34,8,5,12,22,101.0,100.2,105.0
2019_1175,2019-20,2020-03-24,CLE,BOS,East,East,1,103,35,87,0.402,16,44,0.364,17,21,0.81,13,33,46,24,8,6,16,17,92.6,111.4,111.1,99,38,90,0.422,12,32,0.375,11,14,0.786,12,38,50,28,3,6,15,18,96.7,109.4,111.1
2019_1176,2019-20,2020-03-24,ORL,DEN,East,West,0,99,39,84,0.464,11,37,0.297,10,13,0.769,9,34,43,21,9,6,13,16,98.6,113.9,103.7,114,41,92,0.446,14,39,0.359,18,22,0.818,8,35,43,27,11,1,17,16,98.3,111.8,111.4
2019_1177,2019-20,2020-03-24,SAS,MIL,West,East,1,121,42,96,0.438,14,35,0.4,23,30,0.767,8,29,37,21,10,3,14,19,95.4,110.6,100.5,108,41,87,0.471,10,29,0.345,16,21,0.762,11,34,45,20,6,5,20,17,99.0,102.5,112.0
2019_1178,2019-20,2020-03-24,SAC,UTA,West,West,0,106,37,89,0.416,16,40,0.4,16,22,0.727,14,30,44,24,8,5,16,16,98.6,104.3,112.5,111,42,94,0.447,10,32,0.312,17,21,0.81,7,35,42,29,8,3,14,19,99.2,103.6,106.7
2019_1179,2019-20,2020-03-24,BOS,IND,East,East,1,123,44,90,0.489,13,42,0.31,22,27,0.815,7,31,38,20,5,7,10,22,98.6,114.0,102.8,98,38,87,0.437,10,33,0.303,12,16,0.75,10,33,43,22,8,6,12,22,95.4,99.7,112.2
2019_1180,2019-20,2020-03-24,CLE,GSW,East,West,0,91,34,85,0.4,14,32,0.438,9,13,0.692,12,36,48,24,8,4,10,25,98.1,111.8,107.5,123,42,88,0.477,15,46,0.326,24,32,0.75,10,38,48,25,9,4,15,24,98.0,104.7,104.3
2019_1181,2019-20,2020-03-25,PHX,ATL,West,East,1,121,44,87,0.506,14,37,0.378,19,24,0.792,7,34,41,32,6,8,11,19,101.8,110.5,109.0,102,39,88,0.443,9,35,0.257,15,19,0.789,10,37,47,32,5,3,16,19,102.4,110.5,102.7
2019_1182,2019-20,2020-03-25,LAC,IND,West,East,1,108,41,90,0.456,11,30,0.367,15,21,0.714,9,30,39,18,6,3,19,24,99.5,119.4,113.9,107,36,83,0.434,11,34,0.324,24,32,0.75,6,33,39,28,11,2,14,21,98.6,107.3,112.6
2019_1183,2019-20,2020-03-25,MIN,UTA,West,West,0,102,40,81,0.494,9,32,0.281,13,19,0.684,8,32,40,25,6,5,19,12,103.0,112.4,105.6,105,39,87,0.448,15,40,0.375,12,16,0.75,9,35,44,25,7,5,16,18,104.6,99.4,116.7
